125.50	8.72e-19
125.52	7.46e-19
125.54	3.42e-19
125.56	6.78e-19
125.58	5.28e-19
125.60	7.75e-19
125.62	1.097e-18
125.64	5.83e-19
125.66	6.21e-19
125.68	9.22e-19
125.70	4.48e-19
125.72	7.11e-19
125.74	6.95e-19
125.76	5.92e-19
125.78	5.78e-19
125.80	6.65e-19
125.82	5.09e-19
125.84	5.06e-19
125.86	4.42e-19
125.88	3.70e-19
125.90	5.81e-19
125.92	5.87e-19
125.94	3.82e-19
125.96	3.63e-19
125.98	4.52e-19
126.00	4.48e-19
126.02	3.81e-19
126.04	4.46e-19
126.06	4.96e-19
126.08	9.9e-20
126.10	3.27e-19
126.12	4.33e-19
126.14	6.01e-19
126.16	2.57e-19
126.18	5.22e-19
126.20	5.47e-19
126.22	5.69e-19
126.24	3.99e-19
126.26	4.40e-19
126.28	2.17e-19
126.30	5.14e-19
126.32	2.96e-19
126.34	6.44e-19
126.36	1.65e-19
126.38	1.7e-20
126.40	2.14e-19
126.42	3.42e-19
126.44	1.64e-19
126.46	2.32e-19
126.48	1.0e-21
126.50	2.32e-19
126.52	2.20e-19
126.54	1.00e-19
126.56	7.7e-20
126.58	7.6e-20
126.60	9.1e-20
126.62	4.35e-19
126.64	1.10e-19
126.66	1.53e-19
126.68	3.53e-19
126.70	2.9e-20
126.72	3.67e-19
126.74	4.0e-21
126.76	7.7e-20
126.78	2.33e-19
126.80	2.75e-19
126.82	1.24e-19
126.84	1.04e-19
126.86	2.81e-19
126.88	1.83e-19
126.90	2.62e-19
126.92	3.07e-19
126.94	1.18e-19
126.96	1.64e-19
126.98	4.0e-21
127.00	1.05e-19
127.02	4.7e-20
127.04	3.4e-20
127.06	1.3e-20
127.08	5.2e-20
127.10	1.6e-20
127.12	1.06e-19
127.14	8.4e-20
127.16	7.0e-20
127.18	2.6e-20
127.20	2.16e-19
127.22	2.27e-19
127.24	9.5e-20
127.26	1.88e-19
127.28	1.92e-19
127.30	6.7e-20
127.32	2.63e-19
127.34	6.3e-20
127.36	1.65e-19
127.38	2.13e-19
127.40	7.0e-21
127.42	3.27e-19
127.44	2.43e-19
127.46	1.16e-19
127.48	5.89e-19
127.50	1.7e-20
127.52	2.30e-19
127.54	1.60e-19
127.56	2.08e-19
127.58	3.19e-19
127.60	5.75e-19
127.62	4.60e-19
127.64	6.8e-20
127.66	1.57e-19
127.68	1.92e-19
127.70	2.23e-19
127.72	1.81e-19
127.74	2.80e-19
127.76	2.49e-19
127.78	4.03e-19
127.80	2.07e-19
127.82	2.64e-19
127.84	3.79e-19
127.86	2.09e-19
127.88	2.88e-19
127.90	2.91e-19
127.92	2.71e-19
127.94	2.69e-19
127.96	4.00e-19
127.98	2.44e-19
128.00	3.65e-19
128.02	4.22e-19
128.04	3.41e-19
128.06	3.44e-19
128.08	3.33e-19
128.10	4.02e-19
128.12	4.95e-19
128.14	5.48e-19
128.16	6.06e-19
128.18	3.40e-19
128.20	4.58e-19
128.22	7.34e-19
128.24	3.51e-19
128.26	4.70e-19
128.28	2.78e-19
128.30	3.06e-19
128.32	3.37e-19
128.34	3.53e-19
128.36	4.49e-19
128.38	3.83e-19
128.40	4.20e-19
128.42	7.33e-19
128.44	4.20e-19
128.46	3.14e-19
128.48	4.51e-19
128.50	5.32e-19
128.52	3.06e-19
128.54	5.47e-19
128.56	4.82e-19
128.58	5.10e-19
128.60	7.04e-19
128.62	4.24e-19
128.64	5.62e-19
128.66	3.98e-19
128.68	5.37e-19
128.70	4.50e-19
128.72	4.66e-19
128.74	5.03e-19
128.76	4.73e-19
128.78	6.74e-19
128.80	6.79e-19
128.82	6.17e-19
128.84	5.17e-19
128.86	7.98e-19
128.88	5.23e-19
128.90	4.37e-19
128.92	4.26e-19
128.94	7.14e-19
128.96	2.82e-19
128.98	6.69e-19
129.00	5.65e-19
129.02	7.43e-19
129.04	6.27e-19
129.06	6.22e-19
129.08	4.93e-19
129.10	4.50e-19
129.12	5.45e-19
129.14	5.00e-19
129.16	6.50e-19
129.18	5.83e-19
129.20	5.24e-19
129.22	5.20e-19
129.24	6.18e-19
129.26	8.82e-19
