wavelength transit_depth
250.0 8.45952437291089e-05
243.90226033775028 8.496698011121819e-05
238.09489753737844 8.440500964954694e-05
232.55765218199178 8.439617442088116e-05
227.2721066701619 8.444473038905676e-05
222.22148056429785 8.438164579386595e-05
217.3904526334073 8.439617669704633e-05
212.76500561438357 8.474682539000154e-05
208.33229037861759 8.444085266473604e-05
204.08050673167753 8.452100911031263e-05
199.99879851737043 8.439611341838823e-05
196.07716106279332 8.443678766083304e-05
192.3063593030483 8.441920527848374e-05
188.6778551750677 8.447522198635277e-05
185.18374307897176 8.449407146828036e-05
181.8166923801592 8.460754526137756e-05
178.5698960720201 8.467678886962427e-05
175.43702484268795 8.46689580320317e-05
172.4121858936049 8.45391133833303e-05
169.48988594611575 8.448574916330264e-05
166.6649979474754 8.463668351529824e-05
163.93273105174083 8.44711724942917e-05
161.28860350579373 8.457796685120588e-05
158.7284181176961 8.44649735670295e-05
156.24824002493065 8.521068858941711e-05
153.8443765148417 8.444985280387933e-05
151.5133586796147 8.442945991631226e-05
149.25192471412288 8.443864377676205e-05
147.05700468751934 8.471033659614101e-05
144.92570663906176 8.454424706183304e-05
142.85530386574382 8.447731710116383e-05
140.84322328422942 8.454282949407491e-05
138.88703476264217 8.47184088480583e-05
136.98444132920827 8.461248098824516e-05
135.13327017480626 8.467933087471946e-05
133.33146437532415 8.45423947711659e-05
131.5770752675253 8.454500680588065e-05
129.8682554190116 8.447265575472453e-05
128.20325213896723 8.451395810120732e-05
126.58040148176481 8.469099416649037e-05
124.99812270030789 8.464961116424329e-05
123.45491311024281 8.462838557698822e-05
121.94934332996579 8.467174607252565e-05
120.48005286473064 8.449324924997566e-05
119.04574600618186 8.44723316973417e-05
117.6451880213367 8.448520131260713e-05
116.27720160745582 8.450598554220781e-05
114.94066359140895 8.456086355936114e-05
113.63450185408692 8.494165233573915e-05
112.3576924621596 8.4594914093002e-05
111.1092569910524 8.454016466563104e-05
109.88826002443209 8.453837773671339e-05
108.69380681677198 8.465551713018113e-05
107.52504110672116 8.46666537329682e-05
106.38114307004757 8.453548448809271e-05
105.26132740187082 8.453592671938603e-05
104.16484151875669 8.469546751910752e-05
103.09096387202379 8.451192951991105e-05
102.03900236431834 8.457684452361346e-05
101.00829286215549 8.503889005882091e-05
99.99819779770881 8.465111717271333e-05
99.00810485366328 8.46332033062998e-05
98.03742572543042 8.454243868444733e-05
97.08559495546842 8.451377862134006e-05
96.15206883485365 8.464303651756993e-05
95.23632436762045 8.460502756544977e-05
94.33785829372364 8.460242597943879e-05
93.45618616678892 8.455749811250652e-05
92.59084148309992 8.452864817358145e-05
91.7413748585314 8.449318093196381e-05
90.90735325037751 8.457428810031774e-05
90.08835922124389 8.479474317906534e-05
89.28399024237444 8.453899918000067e-05
88.49385803397014 8.449308475172722e-05
87.7175879402281 8.44816938905978e-05
86.9548183369878 8.447917231723542e-05
86.20520007001649 8.448132886781386e-05
85.46839592210084 8.450441481169647e-05
84.74408010723593 8.490732246600143e-05
84.03193779031746 8.45131759443977e-05
83.33166463084963 8.482233134533909e-05
82.64296634927949 8.456902873773978e-05
81.96555831465892 8.484177647607145e-05
81.29916515242128 8.45747502513171e-05
80.64352037113655 8.451990380466447e-05
79.99836600718236 8.452549403575106e-05
79.36345228633587 8.458166010109426e-05
